pid,cup_year,cid,jersey,played,started,captain,goals,goal_avg,yellow,red
4463,1998,12,9,4,4,0,1,0.25,0,0
4464,1934,8,,0,0,0,0,0.0,0,0
4465,1974,33,9,3,0,0,0,0.0,0,0
4466,1986,33,1,4,4,0,0,0.0,0,0
4466,1994,33,1,7,7,7,0,0.0,1,0
4466,1998,33,12,0,0,0,0,0.0,0,0
4467,1994,33,17,1,0,0,0,0.0,0,0
4468,1990,18,21,0,0,0,0,0.0,0,0
4469,2006,15,13,0,0,0,0,0.0,0,0
4470,1974,33,14,0,0,0,0,0.0,0,0
4471,1974,9,19,3,2,0,0,0.0,0,0
4472,1950,6,,1,1,0,0,0.0,0,0
4473,1994,10,18,5,3,0,1,0.2,1,0
4474,2006,51,15,4,1,0,0,0.0,0,0
4475,2010,12,11,1,1,0,0,0.0,0,0
4476,2002,56,3,3,3,0,0,0.0,2,0
4477,1974,46,21,0,0,0,0,0.0,0,0
4478,2010,4,19,2,1,0,0,0.0,0,0
4479,2006,4,15,1,1,0,0,0.0,0,0
4480,1990,2,11,0,0,0,0,0.0,0,0
4481,1982,31,9,3,3,0,0,0.0,1,0
4481,1990,31,9,5,0,0,4,0.8,2,0
4481,1994,31,9,2,0,0,1,0.5,0,0
4482,2010,20,20,3,1,0,1,0.33,1,0
4483,1982,14,3,5,5,0,0,0.0,1,0
4484,1982,14,19,1,0,0,0,0.0,0,0
4485,1986,71,20,0,0,0,0,0.0,0,0
4486,2014,29,19,1,1,0,0,0.0,0,0
4487,1982,30,6,2,2,0,0,0.0,0,0
4487,1986,30,6,3,3,1,0,0.0,0,0
4488,2006,46,22,0,0,0,0,0.0,0,0
4488,2010,46,20,0,0,0,0,0.0,0,0
4488,2014,46,5,1,1,0,0,0.0,1,0
4489,2002,6,2,5,5,0,0,0.0,1,0
4490,1982,6,12,5,5,5,0,0.0,0,0
4491,2010,6,16,3,3,0,0,0.0,1,0
4491,2014,6,17,1,1,0,0,0.0,0,0
4492,1998,12,17,2,2,0,0,0.0,0,0
4492,2006,12,9,3,2,2,0,0.0,0,0
4493,1954,12,16,0,0,0,0,0.0,0,0
4494,2006,63,6,3,1,0,0,0.0,0,0
4495,1958,12,14,0,0,0,0,0.0,0,0
4496,1954,12,18,3,3,0,1,0.33,0,0
4496,1958,12,7,3,3,0,0,0.0,0,0
4497,1954,26,6,1,1,1,0,0.0,0,0
4498,1994,5,16,2,1,0,0,0.0,0,0
4499,1998,54,21,3,3,0,0,0.0,1,0
4500,2014,40,14,2,2,0,0,0.0,0,0
4501,2006,1,18,0,0,0,0,0.0,0,0
4502,1934,21,,2,2,2,0,0.0,0,0
4502,1938,21,,2,2,2,0,0.0,0,0
4503,1994,3,7,0,0,0,0,0.0,0,0
4504,1994,49,1,1,1,0,0,0.0,0,0
4505,1930,22,,1,1,0,0,0.0,0,0
4506,2014,14,11,4,2,0,0,0.0,0,0
4507,1958,22,17,1,1,0,0,0.0,0,0
4508,1974,1,19,4,1,0,0,0.0,1,0
4509,1998,12,2,2,2,0,0,0.0,1,0
4510,2006,54,1,3,3,0,0,0.0,0,0
4511,2014,59,10,2,2,0,0,0.0,0,0
4512,1986,71,14,1,1,0,0,0.0,0,0
4513,1950,12,,3,3,1,1,0.33,0,0
4513,1954,12,8,3,3,2,0,0.0,0,0
4514,1970,33,20,2,1,0,0,0.0,0,0
4515,2014,49,9,3,1,0,0,0.0,0,0
4516,1994,49,10,3,1,1,0,0.0,2,0
4517,2002,35,17,4,3,3,0,0.0,1,0
4517,2006,35,5,2,2,2,0,0.0,2,0
4518,2002,10,4,4,4,4,0,0.0,1,0
4519,2002,52,4,1,1,0,0,0.0,0,0
4520,2002,52,19,0,0,0,0,0.0,0,0
4521,1998,43,11,3,2,0,0,0.0,0,0
4522,1986,33,9,3,3,0,0,0.0,0,0
4523,1982,15,1,7,7,0,0,0.0,0,0
4523,1986,15,1,4,4,0,0,0.0,0,0
4524,2006,52,12,3,3,0,1,0.33,1,0
4525,2002,43,8,0,0,0,0,0.0,0,0
4526,2002,43,10,0,0,0,0,0.0,0,0
4527,1998,43,2,0,0,0,0,0.0,0,0
4528,1958,1,13,0,0,0,0,0.0,0,0
4529,1970,24,4,3,3,0,0,0.0,1,0
4530,1954,30,11,2,2,0,0,0.0,0,0
4531,1938,2,,1,1,1,0,0.0,0,0
4532,1930,1,,1,1,0,2,2.0,0,0
4533,2010,43,11,3,2,0,0,0.0,0,0
4534,2006,27,14,2,0,0,0,0.0,0,0
4534,2014,27,10,3,3,0,0,0.0,0,0
4535,1990,2,17,2,0,0,0,0.0,0,0
4535,1994,2,7,4,3,0,0,0.0,1,0
4535,1998,2,7,3,2,0,1,0.33,0,0
4536,1930,14,,2,2,0,0,0.0,0,0
4537,2014,11,15,0,0,0,0,0.0,0,0
4538,2006,36,13,2,2,0,0,0.0,1,0
4539,1986,69,7,2,2,0,0,0.0,1,0
4540,1986,69,18,0,0,0,0,0.0,0,0
4541,2006,70,17,3,3,0,1,0.33,0,0
4542,1990,73,16,0,0,0,0,0.0,0,0
4543,1982,66,20,0,0,0,0,0.0,0,0
4544,2002,43,4,3,3,0,0,0.0,2,0
4544,2010,43,4,3,3,3,0,0.0,0,0
4545,2002,43,12,3,3,0,1,0.33,1,0
4546,1998,43,20,0,0,0,0,0.0,0,0
4547,1934,8,,0,0,0,0,0.0,0,0
4548,1986,25,7,4,1,0,0,0.0,0,0
4549,1994,24,17,0,0,0,0,0.0,0,0
4549,1998,24,9,4,3,0,2,0.5,0,0
4550,1938,24,,1,1,0,0,0.0,0,0
4551,2002,43,22,1,0,0,0,0.0,0,0
4552,1998,5,22,0,0,0,0,0.0,0,0
4553,1978,10,17,0,0,0,0,0.0,0,0
4554,1998,25,18,2,2,0,1,0.5,0,0
4555,1966,16,15,0,0,0,0,0.0,0,0
4556,1998,25,9,1,0,0,0,0.0,0,1
4557,1958,18,9,3,3,0,0,0.0,0,0
4557,1962,18,9,0,0,0,0,0.0,0,0
4558,1950,5,,1,1,0,0,0.0,0,0
4559,1982,14,18,0,0,0,0,0.0,0,0
4559,1986,14,17,1,1,0,0,0.0,0,0
4560,1994,28,12,0,0,0,0,0.0,0,0
4560,1998,28,22,3,3,0,0,0.0,0,0
4560,2014,28,22,1,0,0,0,0.0,0,0
4561,1970,77,12,2,1,0,0,0.0,0,0
4562,2006,35,2,1,0,0,0,0.0,1,0
4563,1958,16,18,0,0,0,0,0.0,0,0
4563,1962,16,18,1,1,0,0,0.0,0,0
4564,2014,54,15,3,3,0,0,0.0,0,0
4565,2002,3,20,1,0,0,0,0.0,1,0
4566,1950,13,,1,1,1,0,0.0,0,0
4567,2014,40,7,3,3,0,0,0.0,1,0
4568,1990,29,20,4,4,0,0,0.0,0,0
4569,2002,9,4,3,3,3,0,0.0,1,0
4570,1970,9,5,6,6,0,0,0.0,1,0
4570,1974,9,5,1,1,0,0,0.0,0,1
4571,1970,13,4,0,0,0,0,0.0,0,0
4572,2014,62,4,0,0,0,0,0.0,0,0
4573,1930,3,,4,4,0,2,0.5,0,0
4573,1934,3,,5,5,0,0,0.0,0,0
4574,2006,22,17,0,0,0,0,0.0,0,0
4575,2010,3,22,3,3,0,0,0.0,0,0
4576,1934,3,,4,4,0,0,0.0,0,0
4576,1938,3,,1,1,0,0,0.0,0,0
4577,1990,4,15,4,3,0,1,0.25,2,1
4578,1962,6,16,4,4,0,0,0.0,0,0
4578,1966,6,6,6,6,6,0,0.0,0,0
4578,1970,6,6,4,4,4,0,0.0,0,0
4579,2006,46,3,4,4,0,1,0.25,1,0
4579,2010,46,3,2,2,0,0,0.0,2,0
4580,1994,23,15,0,0,0,0,0.0,0,0
4580,1998,23,9,2,2,0,0,0.0,0,0
4580,2002,23,9,2,0,0,0,0.0,0,0
4581,1986,71,5,0,0,0,0,0.0,0,0
4582,1930,23,,3,3,0,0,0.0,0,0
4582,1934,23,,1,1,1,0,0.0,0,0
4583,1962,3,7,2,2,1,1,0.5,0,0
4584,2006,40,12,4,4,0,0,0.0,1,0
4585,1966,17,17,3,3,0,0,0.0,0,0
4586,1998,22,19,1,1,0,0,0.0,0,0
4587,1970,9,11,3,3,0,0,0.0,0,0
4588,2002,13,7,4,4,0,0,0.0,0,0
4588,2006,13,11,2,1,0,0,0.0,0,0
4589,2002,9,18,2,0,0,1,0.5,0,0
4590,1930,20,,2,2,0,0,0.0,0,0
4591,1990,38,5,5,5,0,0,0.0,1,0
4591,1994,38,4,0,0,0,0,0.0,0,0
4592,1950,9,,1,1,0,0,0.0,0,0
4593,2010,49,5,1,1,0,0,0.0,0,0
4593,2014,49,5,0,0,0,0,0.0,0,0
4594,1986,17,13,0,0,0,0,0.0,0,0
4595,1958,18,20,0,0,0,0,0.0,0,0
4596,1990,18,11,5,5,0,0,0.0,2,1
4597,1934,24,,1,1,0,0,0.0,0,0
4598,2010,22,3,5,5,0,0,0.0,1,0
4599,1974,9,9,3,3,0,0,0.0,0,0
4600,1998,28,16,1,1,0,0,0.0,0,0
4601,2010,13,15,2,2,0,0,0.0,1,0
4601,2014,13,15,4,4,0,0,0.0,1,0
4602,1994,68,11,2,0,0,0,0.0,0,0
4603,1962,20,18,1,1,0,0,0.0,0,0
4604,1962,21,5,1,1,0,0,0.0,0,0
4605,2002,29,23,0,0,0,0,0.0,0,0
4606,1974,30,20,2,2,0,0,0.0,0,0
4607,1998,5,7,2,1,0,2,1.0,0,0
4607,2002,5,9,5,3,0,3,0.6,1,0
4608,1998,3,17,3,3,0,0,0.0,1,0
4609,2010,35,19,0,0,0,0,0.0,0,0
4610,1974,3,5,3,3,0,0,0.0,0,0
4611,2002,22,16,1,0,0,0,0.0,0,0
4612,2002,35,4,1,1,1,0,0.0,0,0
4613,2010,43,19,1,0,0,0,0.0,0,0
4614,2014,35,6,1,1,0,0,0.0,1,0
4615,1998,35,15,1,0,0,0,0.0,0,0
4615,2002,35,8,3,0,0,1,0.33,0,0
4616,1954,2,13,5,5,0,6,1.2,0,0
4617,1950,3,,1,1,0,0,0.0,0,0
4618,1986,11,4,1,1,0,0,0.0,0,0
4619,1990,38,2,5,5,0,0,0.0,1,0
4620,2002,38,19,0,0,0,0,0.0,0,0
4621,1950,6,,3,3,0,1,0.33,0,0
4622,1998,43,18,0,0,0,0,0.0,0,0
4623,1982,20,11,3,3,0,1,0.33,0,0
4624,2014,32,11,2,2,0,0,0.0,0,0
4625,1998,43,10,3,3,0,0,0.0,0,0
4626,1978,37,12,0,0,0,0,0.0,0,0
4627,2010,61,12,0,0,0,0,0.0,0,0
4628,2014,41,22,2,2,0,0,0.0,0,0
4629,1994,11,19,1,1,0,0,0.0,0,0
4629,2002,11,10,0,0,0,0,0.0,0,0
4630,1962,13,22,0,0,0,0,0.0,0,0
4630,1970,13,12,0,0,0,0,0.0,0,0
4631,1954,13,12,1,1,0,0,0.0,0,0
4632,2014,3,5,3,1,0,0,0.0,0,0
4633,2014,31,8,3,3,0,0,0.0,0,0
4634,1934,65,,1,1,1,0,0.0,0,0
4635,1958,4,16,0,0,0,0,0.0,0,0
4636,2014,17,8,3,3,0,0,0.0,1,0
4637,1994,31,20,1,0,0,0,0.0,0,0
4638,1958,7,7,0,0,0,0,0.0,0,0
4639,1978,54,12,0,0,0,0,0.0,0,0
4640,1982,15,22,0,0,0,0,0.0,0,0
4641,1990,1,13,2,2,0,0,0.0,2,0
4642,1998,14,20,3,0,0,0,0.0,0,0
4643,1998,14,9,1,0,0,0,0.0,0,0
4643,2002,14,22,3,2,0,0,0.0,0,0
4644,2010,43,9,3,3,0,1,0.33,0,0
4645,1958,18,2,4,4,0,0,0.0,0,0
4646,2010,12,21,0,0,0,0,0.0,0,0
4647,1950,12,,3,3,0,0,0.0,0,0
4648,1998,27,12,0,0,0,0,0.0,0,0
4649,2010,25,23,0,0,0,0,0.0,0,0
4650,1974,76,1,3,3,0,0,0.0,0,0
4651,1990,73,4,0,0,0,0,0.0,0,0
4652,1982,66,3,3,3,0,0,0.0,0,0
4653,1982,66,13,0,0,0,0,0.0,0,0
4654,1950,3,,2,2,0,1,0.5,0,0
4654,1954,3,7,2,2,0,0,0.0,0,0
4655,2010,55,1,4,4,0,0,0.0,1,0
4656,1958,30,17,3,3,0,1,0.33,0,0
4657,1978,2,14,4,4,0,2,0.5,0,0
4658,1970,2,13,6,6,0,10,1.67,2,0
4658,1974,2,13,7,7,0,4,0.57,0,0
4659,1978,2,20,4,3,0,1,0.25,1,0
4659,1982,2,10,2,1,0,0,0.0,0,0
4660,2006,21,20,4,4,0,0,0.0,0,0
4661,2010,2,13,6,6,0,5,0.83,2,0
4661,2014,2,13,7,7,0,5,0.71,0,0
4662,1934,2,,1,1,0,0,0.0,0,0
4662,1938,2,,0,0,0,0,0.0,0,0
4663,1934,5,,3,3,0,0,0.0,0,0
4664,1990,73,17,3,3,0,0,0.0,0,0
4665,2014,59,13,2,2,0,0,0.0,0,0
4666,1962,12,16,1,1,1,0,0.0,0,0
4667,1970,9,6,6,6,0,1,0.17,1,0
4668,2002,43,9,1,0,0,0,0.0,0,0
4669,1974,76,3,3,3,0,0,0.0,0,0
4670,1974,76,13,2,2,0,0,0.0,0,1
4671,1950,6,,2,2,0,0,0.0,0,0
4671,1954,6,17,1,1,0,1,1.0,0,0
4672,1986,1,7,5,3,0,0,0.0,0,0
4672,1990,1,15,4,3,0,2,0.5,0,0
4672,1994,1,19,1,0,0,0,0.0,0,0
4673,1966,7,17,0,0,0,0,0.0,0,0
4674,1982,16,5,2,2,0,0,0.0,0,0
4675,1970,6,4,4,4,0,1,0.25,0,0
4676,2010,61,17,0,0,0,0,0.0,0,0
4677,2010,58,11,3,3,0,0,0.0,0,0
4678,1978,37,7,6,6,0,0,0.0,1,0
4679,1982,14,22,1,1,0,0,0.0,0,0
4679,1986,14,12,0,0,0,0,0.0,0,0
4680,1970,13,8,4,3,0,0,0.0,0,0
4681,1982,77,20,0,0,0,0,0.0,0,0
4682,1986,13,16,4,4,0,0,0.0,1,0
4683,1966,13,18,0,0,0,0,0.0,0,0
4684,1930,20,,0,0,0,0,0.0,0,0
4685,1950,20,,2,2,0,0,0.0,0,0
4686,2014,9,12,0,0,0,0,0.0,0,0
4687,2006,36,11,3,3,0,1,0.33,3,0
4687,2010,36,11,4,1,0,1,0.25,0,0
4687,2014,36,11,2,2,0,0,0.0,2,0
4688,1994,24,7,5,5,0,0,0.0,0,0
4688,1998,24,8,4,4,0,0,0.0,1,0
4689,1970,11,14,4,4,0,0,0.0,0,0
4690,2002,9,12,0,0,0,0,0.0,0,0
4691,2002,15,16,1,1,0,0,0.0,0,0
4692,1930,68,,0,0,0,0,0.0,0,0
4693,1990,23,16,3,3,0,1,0.33,1,0
4694,1958,30,16,2,2,0,1,0.5,0,0
4695,2014,32,7,4,4,0,2,0.5,0,0
4696,1974,15,10,6,6,0,0,0.0,1,0
4697,2010,9,1,7,7,0,0,0.0,0,0
4697,2014,9,1,4,4,0,0,0.0,1,0
4698,1998,20,18,1,0,0,0,0.0,0,0
4699,1994,3,8,3,3,0,0,0.0,0,0
4700,1958,4,12,0,0,0,0,0.0,0,0
4701,1962,20,19,0,0,0,0,0.0,0,0
4702,2014,2,21,3,1,0,0,0.0,0,0
4703,1930,4,,1,1,0,0,0.0,0,0
4704,1974,12,4,2,2,0,0,0.0,0,0
4705,1990,24,20,0,0,0,0,0.0,0,0
4706,1990,29,17,1,0,0,0,0.0,0,0
4707,1998,45,12,0,0,0,0,0.0,0,0
4708,1994,45,7,3,3,0,0,0.0,0,0
4708,1998,45,7,3,2,0,0,0.0,1,0
4709,2002,35,20,3,3,0,0,0.0,0,0
4710,2014,29,8,1,0,0,0,0.0,0,0
4711,2010,31,7,1,1,0,0,0.0,0,0
4711,2014,31,7,1,1,0,0,0.0,0,0
4712,2010,31,3,3,3,0,0,0.0,2,0
4712,2014,31,3,3,3,2,0,0.0,0,0
4713,1954,34,17,1,1,0,0,0.0,0,0
4714,1994,5,20,3,3,1,0,0.0,0,1
4714,1998,5,20,2,2,0,0,0.0,1,0
4714,2002,5,20,4,4,1,0,0.0,0,0
4715,1994,44,16,1,1,0,1,1.0,1,0
4716,2006,12,17,3,2,0,0,0.0,1,1
4717,2006,52,8,3,2,0,0,0.0,0,0
4718,2010,35,5,4,4,0,0,0.0,2,0
4718,2014,35,5,3,3,0,0,0.0,0,0
4719,1966,16,20,0,0,0,0,0.0,0,0
4720,1986,16,8,3,2,2,0,0.0,0,0
4721,1962,16,14,0,0,0,0,0.0,0,0
4721,1966,16,14,2,2,0,0,0.0,0,0
4722,1938,24,,0,0,0,0,0.0,0,0
4723,1986,16,16,0,0,0,0,0.0,0,0
4724,1978,16,18,3,3,0,0,0.0,0,0
4725,1978,54,6,2,1,0,0,0.0,0,0
4726,1962,33,1,3,3,0,0,0.0,0,0
4726,1966,33,1,2,2,0,0,0.0,0,0
4727,1978,52,22,3,3,0,0,0.0,0,0
4728,2014,62,17,2,1,0,0,0.0,0,0
4729,1930,12,,1,1,0,0,0.0,0,0
4730,1978,13,2,0,0,0,0,0.0,0,0
4731,1954,13,16,0,0,0,0,0.0,0,0
4731,1962,13,6,3,3,0,0,0.0,0,0
4732,2010,35,14,1,0,0,0,0.0,0,0
4733,2006,35,10,3,3,0,1,0.33,0,0
4733,2010,35,10,1,0,0,0,0.0,0,0
4734,1998,35,19,2,2,0,0,0.0,2,0
4735,1998,35,8,3,3,0,0,0.0,0,0
4735,2002,35,7,4,4,0,1,0.25,0,0
4735,2006,35,7,3,3,0,0,0.0,0,0
4736,2002,35,16,4,4,0,0,0.0,1,0
4736,2006,35,6,1,0,0,0,0.0,0,0
4737,1998,35,9,3,3,0,1,0.33,0,0
4737,2002,35,10,1,0,0,0,0.0,1,0
4738,2006,35,22,3,3,1,0,0.0,0,0
4738,2010,35,22,4,4,0,0,0.0,0,0
4739,1998,54,12,1,1,0,0,0.0,0,0
4740,2010,58,16,1,0,0,0,0.0,0,0
4741,2006,52,20,3,3,0,0,0.0,0,0
4742,1998,35,10,3,3,0,0,0.0,1,0
4743,1950,5,,0,0,0,0,0.0,0,0
4744,2010,17,17,1,0,0,0,0.0,0,0
4744,2014,17,20,1,1,0,0,0.0,0,0
4745,1998,33,16,2,2,0,0,0.0,0,1
4746,1978,8,18,4,0,0,1,0.25,1,1
4747,1998,35,2,3,3,0,0,0.0,0,0
4748,1950,13,,1,1,0,0,0.0,0,0
4748,1954,13,8,2,2,2,0,0.0,0,0
4749,1998,35,21,0,0,0,0,0.0,0,0
4749,2002,35,12,4,4,0,0,0.0,0,0
4749,2006,35,1,0,0,0,0,0.0,0,0
4749,2010,35,1,0,0,0,0,0.0,0,0
4750,1982,30,14,3,2,0,1,0.33,0,0
4750,1986,30,14,2,2,0,0,0.0,1,0
4751,1938,1,,1,1,0,0,0.0,0,0
4752,1930,9,,4,4,4,0,0.0,0,0
4753,1990,73,14,3,3,0,0,0.0,0,0
4754,1982,37,17,0,0,0,0,0.0,0,0
4755,1950,13,,1,1,0,0,0.0,0,0
4756,1978,37,14,2,1,0,0,0.0,0,0
4757,1966,13,21,0,0,0,0,0.0,0,0
4758,1962,4,15,2,2,2,0,0.0,0,0
4759,1962,20,4,4,4,4,0,0.0,0,0
4760,2010,5,22,3,1,0,0,0.0,0,0
4761,2014,29,1,5,5,0,0,0.0,1,0
4762,2006,54,18,0,0,0,0,0.0,0,0
4763,1978,15,5,5,5,0,0,0.0,0,0
4764,1938,72,,1,1,0,0,0.0,0,0
4765,1994,44,6,2,2,0,0,0.0,2,0
4765,1998,44,6,3,3,3,0,0.0,0,0
4766,1974,75,14,3,3,3,0,0.0,0,0
4767,1982,62,1,0,0,0,0,0.0,0,0
4768,2006,51,18,0,0,0,0,0.0,0,0
4769,1978,54,14,3,3,0,0,0.0,1,0
4770,2002,47,23,0,0,0,0,0.0,0,0
4771,2002,47,14,3,2,0,0,0.0,0,0
4772,2002,47,20,0,0,0,0,0.0,0,0
4773,2002,31,11,1,0,0,0,0.0,0,0
4774,1974,76,12,1,0,0,0,0.0,0,0
4775,1990,31,17,4,4,0,0,0.0,2,0
4775,1994,31,5,1,1,0,0,0.0,0,0
4776,1982,31,4,3,3,0,0,0.0,1,0
4777,2014,31,23,0,0,0,0,0.0,0,0
4778,1998,31,15,3,3,0,0,0.0,0,0
4778,2002,31,7,0,0,0,0,0.0,0,0
4779,1982,31,15,0,0,0,0,0.0,0,0
4780,2002,47,5,1,1,0,0,0.0,0,0
4781,2010,31,22,0,0,0,0,0.0,0,0
4782,1970,24,16,3,2,0,1,0.33,0,0
4783,1982,6,14,2,1,0,0,0.0,0,0
4784,1954,34,16,0,0,0,0,0.0,0,0
4785,2006,18,11,3,3,1,0,0.0,0,0
4786,1974,8,13,7,7,0,5,0.71,2,0
4786,1978,8,13,5,5,0,0,0.0,1,0
4787,1974,20,22,0,0,0,0,0.0,0,0
4788,2006,52,16,0,0,0,0,0.0,0,0
4789,1986,13,22,5,5,0,1,0.2,1,0
4790,1934,65,,0,0,0,0,0.0,0,0
4791,1934,4,,1,1,0,0,0.0,0,0
4792,1982,18,11,3,3,3,0,0.0,0,0
4793,2006,46,2,4,4,0,0,0.0,0,0
4793,2010,46,2,3,3,3,0,0.0,1,0
4794,1998,20,13,0,0,0,0,0.0,0,0
4795,1982,20,20,3,2,0,1,0.33,0,0
4796,1934,18,,4,4,0,5,1.25,0,0
4796,1938,18,,2,2,0,2,1.0,0,0
4797,2006,54,6,2,2,0,0,0.0,2,0
4797,2014,54,6,3,3,3,0,0.0,1,0
4798,1986,3,5,0,0,0,0,0.0,0,0
4799,1974,1,14,3,3,0,0,0.0,0,0
4799,1978,1,13,4,3,0,2,0.5,1,0
4800,1938,14,,0,0,0,0,0.0,0,0
4801,2010,61,6,3,3,3,0,0.0,2,0
4802,2002,17,15,0,0,0,0,0.0,0,0
4803,1982,39,13,2,1,0,0,0.0,0,0
4804,1954,34,20,1,1,0,0,0.0,0,0
4805,2002,56,22,0,0,0,0,0.0,0,0
4806,1990,18,13,0,0,0,0,0.0,0,0
4807,1990,18,20,3,2,0,0,0.0,0,0
4808,1950,1,,0,0,0,0,0.0,0,0
4809,1994,44,18,1,1,0,0,0.0,0,0
4809,1998,44,13,0,0,0,0,0.0,0,0
4810,1954,3,4,2,2,0,0,0.0,0,0
4811,2006,51,2,5,5,0,0,0.0,1,0
4812,1930,22,,2,2,0,0,0.0,0,0
4813,1998,3,6,3,3,0,0,0.0,0,0
4813,2002,3,13,3,3,0,0,0.0,0,0
4813,2006,3,13,3,3,0,0,0.0,0,0
4814,1954,3,6,3,3,0,1,0.33,0,0
4815,2014,17,14,0,0,0,0,0.0,0,0
4816,1958,11,6,1,1,1,0,0.0,0,0
4816,1962,11,10,4,4,4,0,0.0,0,0
4817,1974,2,10,1,0,0,0,0.0,0,0
4818,2010,2,1,6,6,0,0,0.0,0,0
4818,2014,2,1,7,7,0,0,0.0,0,0
4819,1938,2,,1,1,0,0,0.0,0,0
4820,1950,21,,3,3,0,0,0.0,0,0
4820,1954,21,7,4,4,0,0,0.0,0,0
4821,2002,2,7,6,4,0,1,0.17,1,0
4821,2006,2,10,7,0,0,1,0.14,0,0
4822,1998,6,12,3,3,0,0,0.0,0,0
4822,2006,6,2,2,2,0,0,0.0,0,0
4823,1970,6,2,3,3,0,0,0.0,0,0
4824,2014,1,10,5,5,0,4,0.8,1,0
4825,1930,37,,2,2,0,0,0.0,0,0
4826,2010,43,5,1,1,0,0,0.0,0,0
4827,1974,76,17,0,0,0,0,0.0,0,0
4828,1982,31,18,2,2,0,0,0.0,0,0
4829,2006,70,2,3,3,0,0,0.0,0,0
4830,1970,3,7,1,1,0,0,0.0,0,0
4831,1986,30,19,2,1,0,0,0.0,0,0
4832,1982,39,5,5,5,0,0,0.0,0,0
4833,1982,39,2,5,5,0,0,0.0,0,0
4833,1986,39,2,3,3,0,0,0.0,0,0
4834,1950,6,,0,0,0,0,0.0,0,0
4835,1970,10,19,2,1,0,0,0.0,0,0
4836,1986,30,13,3,3,0,0,0.0,1,0
4837,1934,7,,1,1,0,1,1.0,0,0
4837,1938,7,,2,2,0,2,1.0,0,0
4838,1998,24,14,2,0,0,0,0.0,0,0
4839,1998,25,7,5,4,0,1,0.2,1,0
4840,2002,25,23,1,0,0,0,0.0,0,0
4841,1986,25,5,3,3,0,0,0.0,1,0
4842,1986,25,17,0,0,0,0,0.0,0,0
4843,1974,2,21,0,0,0,0,0.0,0,0
4844,1938,1,,0,0,0,0,0.0,0,0
4845,2002,11,1,3,3,0,0,0.0,0,0
4846,1994,11,5,3,3,0,0,0.0,2,0
4846,2002,11,3,3,3,0,0,0.0,0,0
4847,1970,33,16,2,2,0,1,0.5,0,0
4847,1974,33,17,2,2,0,0,0.0,0,0
4848,1962,12,20,0,0,0,0,0.0,0,0
4849,1962,33,22,0,0,0,0,0.0,0,0
4850,1994,33,12,1,0,0,0,0.0,0,0
4851,1994,14,8,3,2,0,0,0.0,0,0
4851,1998,14,10,3,3,0,1,0.33,0,0
4852,2010,1,21,4,1,0,0,0.0,0,0
4853,1930,1,,1,1,0,0,0.0,0,0
4854,1994,45,14,0,0,0,0,0.0,0,0
4855,1934,23,,1,1,0,0,0.0,0,0
4856,1938,10,,1,1,0,0,0.0,0,0
4856,1950,10,,5,5,5,0,0.0,0,0
4857,1938,10,,0,0,0,0,0.0,0,0
4858,1990,10,14,3,3,0,0,0.0,1,0
4859,2006,10,2,0,0,0,0,0.0,0,0
4860,1994,10,13,0,0,0,0,0.0,0,0
4861,1990,10,6,3,3,0,0,0.0,0,0
4861,1994,10,2,7,7,2,0,0.0,1,0
4862,1950,10,,2,2,0,0,0.0,0,0
4863,1978,10,15,1,1,0,0,0.0,0,0
4864,1950,1,,0,0,0,0,0.0,0,0
4864,1954,1,3,3,3,0,0,0.0,0,0
4864,1958,1,12,6,6,0,1,0.17,0,0
4864,1962,1,6,6,6,0,0,0.0,0,0
4865,1958,19,20,0,0,0,0,0.0,0,0
4866,2010,49,18,2,0,0,0,0.0,0,0
4867,2010,12,18,2,2,0,0,0.0,1,0
4868,1990,28,12,0,0,0,0,0.0,0,0
4869,1994,49,8,3,3,0,0,0.0,0,0
4870,2014,35,12,0,0,0,0,0.0,0,0
4871,2002,35,9,1,1,0,0,0.0,0,0
4872,1998,31,6,3,3,0,1,0.33,1,0
4872,2002,31,6,1,0,0,0,0.0,0,0
4873,1982,31,1,3,3,3,0,0.0,1,0
4873,1990,31,16,5,5,0,0,0.0,2,0
4873,1994,31,21,0,0,0,0,0.0,0,0
4874,2010,21,10,3,3,0,0,0.0,1,0
4875,1934,2,,1,1,0,1,1.0,0,0
4876,2014,40,6,3,3,0,0,0.0,0,0
4877,1970,11,19,1,1,0,0,0.0,1,0
4878,1934,5,,1,1,0,0,0.0,0,0
4879,1994,26,8,2,2,0,0,0.0,0,0
4879,1998,26,8,1,1,0,0,0.0,0,0
4880,1986,26,13,1,1,0,0,0.0,0,0
4880,1990,26,7,2,1,0,0,0.0,0,0
4881,2002,43,14,2,2,0,1,0.5,1,0
4881,2010,43,18,1,0,0,0,0.0,0,0
4882,2002,50,8,2,1,0,0,0.0,1,0
4882,2006,50,8,3,3,0,0,0.0,0,0
4883,1982,62,13,2,2,0,0,0.0,0,0
4884,1950,10,,3,3,0,0,0.0,0,0
4885,1970,10,16,1,1,0,0,0.0,0,0
4886,1938,45,,0,0,0,0,0.0,0,0
4887,1978,10,18,1,1,0,0,0.0,0,0
4888,1970,10,4,2,2,2,0,0.0,0,0
4888,1974,10,4,5,5,1,0,0.0,1,0
4888,1978,10,4,3,3,3,0,0.0,0,0
4889,1986,71,17,3,3,0,0,0.0,0,0
4890,1958,6,16,0,0,0,0,0.0,0,0
